,Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant
23,False,mp-571286,SiC,Trigonal,P3m1,156,72,0.00028339133333500004,-0.30566305353508605,False,740.8633882359936,3.23531581241525,1.837100000000001,False,False,NM,5.2999999999999975e-06,,,,,,,,,,,,,,,
24,False,mp-571298,SiC,Trigonal,P3m1,156,78,0.00043198793589700003,-0.30551445693252405,False,802.6278991734457,3.235211431150285,1.6356000000000002,False,False,NM,4e-07,,,,,,,,,,,,,,,
25,False,mp-582034,SiC,Trigonal,P3m1,156,42,2.8426654136382016e-05,-0.30591801821428405,False,433.21941502072593,3.227481014209514,1.689099999999999,False,False,NM,0.0,,,,,,,0.121,,,,,,,,
26,False,mp-624397,SiC,Trigonal,R3m,160,22,0.031762955045454004,-0.27418348982296703,False,230.89398397599413,3.171994172963911,2.003399999999999,False,False,NM,1.16e-05,,,,,,,,,,,,,,,
27,False,mp-7140,SiC,Hexagonal,P6_3mc,186,4,0.0041458623684210005,-0.3018005825,False,41.27465862347238,3.226255951846587,2.302899999999999,False,False,NM,0.0,,,,,,,0.17,,,,,0.31606354487666205,10.555501999996862,3.4794236499968623,7.07607835
28,False,mp-7631,SiC,Hexagonal,P6_3mc,186,12,7.649035088874712e-06,-0.305938795833333,False,123.76576662882943,3.227773317409295,2.022999999999999,False,False,NM,0.0,,,,,,,0.117,,,,,0.13482267020052802,10.441375060031286,3.376322880031284,7.065052180000001
29,False,mp-8062,SiC,Cubic,F-43m,216,2,0.00016855236842100001,-0.30577789250000004,False,20.634942460365664,3.226629134057059,1.3669,False,False,NM,0.0,,,,,,,0.492,,,,,0.189389999999999,10.350063106666667,3.354650196666665,6.99541291
30,False,mp-9947,SiC,Trigonal,R3m,160,14,1.63309398502065e-05,-0.305930113928572,False,144.40303729604565,3.227557774286588,1.848799999999998,False,False,NM,0.0,,,,,,,0.128,,,,,0.07752179835783,10.826321216670147,3.438965346669194,7.387355870000955
31,True,mp-1019097,SiC2,Tetragonal,P4_2/mmc,131,6,0.562933214499999,0.358968917921052,False,69.82843455921478,2.47823236008665,0.0,False,True,NM,0.005077,,,,,,,7.009,,,,,,,,
32,True,mp-1102811,SiC2,Cubic,Pa-3,205,12,0.981458676166665,0.777494379587718,False,109.64108987745122,3.156683071506546,0.0,False,True,NM,0.0018854999999990002,,,,,,,,,,,,,,,
33,True,mp-972848,SiC3,Tetragonal,I4/mmm,139,4,2.2886085565,2.13563533406579,False,46.22432646417578,2.30332787518596,0.0,False,True,NM,1.0100000000000002e-05,,,,,,,,,,,,,,,
